Customer_ID,Customer_Name,Gender,Age,City,Segment,Plan_Type,Call_Minutes,SMS_Count,Data_Usage_GB,Monthly_Charge,Revenue,Cost,Profit,ARPU,Usage_Pattern,Profitability_Score,Rule_Date
CUST0518,Arjun Verma,Female,39,Delhi,Premium,Postpaid,597.3,150,24.12,299,12987.91,7660.78,5327.13,683.57,High,55,2025-10-01
CUST0519,Anjali Rao,Female,56,Kochi,Retail,Prepaid,329.8,193,12.19,1099,6212.66,3117.87,3094.79,477.9,Medium,40,2025-10-01
CUST0520,Karthik Patel,Female,50,Hyderabad,Business,Postpaid,690.9,258,22.71,1099,5581.39,3413.83,2167.5600000000004,558.14,High,45,2025-10-01
CUST0521,Karthik Rao,Male,21,Mumbai,Premium,Postpaid,312.5,27,5.69,1599,8588.13,6542.13,2045.999999999999,477.12,Medium,20,2025-10-01
CUST0522,Neha Reddy,Female,32,Chennai,Retail,Prepaid,674.4,72,13.56,1599,19031.26,13692.05,5339.209999999999,1001.65,High,70,2025-10-01
CUST0523,Deepak Joshi,Male,48,Hyderabad,Premium,Postpaid,635.8,101,24.6,1299,14353.26,10604.97,3748.290000000001,1435.33,High,80,2025-10-01
CUST0524,Neha Kumar,Female,45,Mumbai,Business,Prepaid,647.7,96,27.56,1299,5178.44,3512.91,1665.5299999999997,258.92,High,45,2025-10-01
CUST0525,Meena Kumar,Female,40,Kochi,Retail,Postpaid,466.8,22,20.78,299,16117.23,12947.3,3169.9300000000003,1611.72,High,60,2025-10-01
CUST0526,Rajesh Joshi,Male,26,Bangalore,Retail,Postpaid,511.8,252,28.94,899,15567.83,10468.44,5099.389999999999,1197.53,High,60,2025-10-01
CUST0527,Rajesh Patel,Female,44,Jaipur,Premium,Prepaid,658.2,81,22.03,1099,6130.04,1211.93,4918.11,437.86,High,65,2025-10-01
CUST0528,Neha Patel,Female,33,Jaipur,Premium,Postpaid,254.0,274,24.23,699,18601.11,16209.05,2392.0600000000013,1860.11,High,45,2025-10-01
CUST0529,Meena Mehta,Female,28,Lucknow,Premium,Postpaid,165.3,247,23.53,399,10944.05,8140.44,2803.6099999999997,643.77,High,30,2025-10-01
CUST0530,Priya Mehta,Male,50,Hyderabad,Business,Postpaid,259.8,149,9.09,499,19608.97,15799.87,3809.1000000000004,1400.64,Medium,25,2025-10-01
CUST0531,Neha Verma,Male,24,Kochi,Business,Prepaid,273.6,72,13.76,699,12162.2,10655.98,1506.2200000000012,1013.52,Medium,35,2025-10-01
CUST0532,Rajesh Iyer,Female,23,Pune,Premium,Prepaid,210.6,281,6.22,1099,11351.57,9437.88,1913.6900000000005,1135.16,Medium,35,2025-10-01
CUST0533,Neha Reddy,Male,52,Kolkata,Retail,Postpaid,337.7,185,5.9,1099,17898.92,12540.77,5358.149999999998,1627.17,Medium,35,2025-10-01
CUST0534,Priya Kumar,Male,56,Kochi,Premium,Postpaid,58.3,252,13.45,399,14532.88,13681.12,851.7599999999984,807.38,Medium,30,2025-10-01
CUST0535,Anjali Patel,Female,31,Kochi,Business,Postpaid,624.6,98,11.14,499,12051.48,7511.66,4539.82,803.43,High,45,2025-10-01
CUST0536,Neha Reddy,Male,33,Pune,Retail,Postpaid,194.0,241,29.24,699,15760.32,10870.23,4890.09,875.57,High,30,2025-10-01
CUST0537,Priya Pillai,Male,42,Delhi,Premium,Prepaid,699.6,293,12.56,1099,18488.57,12835.22,5653.35,1232.57,High,80,2025-10-01
CUST0538,Meena Mehta,Male,46,Pune,Business,Prepaid,462.6,74,16.37,399,13982.06,12401.03,1581.0299999999988,932.14,High,35,2025-10-01
CUST0539,Rahul Rao,Male,24,Hyderabad,Business,Prepaid,139.2,229,3.37,1599,7630.51,2375.79,5254.72,508.7,Low,20,2025-10-01
CUST0540,Priya Reddy,Female,26,Bangalore,Premium,Prepaid,262.8,35,22.3,499,7962.9,3101.78,4861.119999999999,663.57,High,40,2025-10-01
CUST0541,Karthik Iyer,Male,42,Pune,Retail,Prepaid,480.3,136,1.47,499,11893.21,8397.33,3495.879999999999,792.88,High,25,2025-10-01
CUST0542,Meena Reddy,Female,22,Lucknow,Retail,Postpaid,272.0,45,29.7,699,14540.4,10845.65,3694.75,855.32,High,30,2025-10-01
CUST0543,Arjun Iyer,Female,33,Chennai,Business,Prepaid,315.3,81,11.11,1599,10169.5,7979.67,2189.83,508.48,Medium,30,2025-10-01
CUST0544,Arjun Reddy,Male,54,Hyderabad,Premium,Prepaid,475.0,208,13.46,299,8785.46,6872.92,1912.539999999999,549.09,High,45,2025-10-01
CUST0545,Anjali Iyer,Male,29,Pune,Retail,Prepaid,416.4,121,25.01,899,3455.55,1453.11,2002.4400000000003,203.27,High,35,2025-10-01
CUST0546,Meena Kumar,Female,30,Bangalore,Retail,Postpaid,262.1,82,26.97,1599,14375.32,9850.07,4525.25,1026.81,High,55,2025-10-01
CUST0547,Priya Verma,Male,31,Chennai,Premium,Postpaid,455.9,216,4.02,399,14378.8,12789.54,1589.2599999999984,958.59,High,25,2025-10-01
CUST0548,Arjun Pillai,Female,21,Mumbai,Business,Postpaid,211.7,51,21.94,499,13296.26,12022.68,1273.58,699.8,High,20,2025-10-01
CUST0549,Sneha Mehta,Female,50,Delhi,Premium,Prepaid,315.7,297,10.51,399,13483.39,8074.32,5409.07,842.71,Medium,40,2025-10-01
CUST0550,Priya Mehta,Female,20,Jaipur,Business,Prepaid,432.2,103,17.56,399,13770.3,8950.18,4820.119999999999,1059.25,High,60,2025-10-01
CUST0551,Rahul Sharma,Male,33,Jaipur,Retail,Postpaid,429.7,126,26.04,1299,8571.72,4291.62,4280.099999999999,504.22,High,55,2025-10-01
CUST0552,Sneha Reddy,Female,51,Delhi,Premium,Postpaid,163.3,281,8.31,1299,7799.76,5133.42,2666.34,599.98,Medium,20,2025-10-01
CUST0553,Priya Reddy,Female,47,Chennai,Premium,Prepaid,579.9,93,4.04,1599,18081.89,15818.12,2263.7699999999986,1130.12,High,50,2025-10-01
CUST0554,Rahul Kumar,Female,46,Delhi,Retail,Prepaid,98.1,67,22.82,1099,12239.78,6802.0,5437.780000000001,719.99,High,40,2025-10-01
CUST0555,Anjali Pillai,Male,59,Delhi,Business,Postpaid,496.0,253,29.43,299,5348.54,442.1,4906.44,382.04,High,45,2025-10-01
CUST0556,Rajesh Sharma,Male,33,Chennai,Retail,Postpaid,428.0,293,19.11,299,6732.52,1096.84,5635.68,336.63,High,45,2025-10-01
CUST0557,Arjun Rao,Male,32,Bangalore,Retail,Prepaid,506.9,213,4.92,399,4651.65,1527.24,3124.41,290.73,High,25,2025-10-01
CUST0558,Rahul Sharma,Female,42,Kochi,Business,Postpaid,190.7,95,18.35,1599,17362.04,12688.01,4674.030000000001,1021.3,High,55,2025-10-01
CUST0559,Priya Patel,Male,54,Delhi,Premium,Postpaid,584.6,35,19.72,1099,3444.2,-1391.41,4835.61,313.11,High,65,2025-10-01
CUST0560,Meena Pillai,Female,60,Delhi,Premium,Prepaid,500.5,220,5.61,1299,13362.12,12535.8,826.3200000000015,890.81,High,35,2025-10-01
CUST0561,Sneha Pillai,Female,42,Delhi,Premium,Prepaid,452.7,81,21.75,699,13212.76,12067.1,1145.6599999999999,734.04,High,45,2025-10-01
CUST0562,Arjun Sharma,Male,25,Delhi,Retail,Postpaid,473.3,242,26.11,899,9067.84,5579.14,3488.7,503.77,High,45,2025-10-01
CUST0563,Arjun Rao,Male,53,Kochi,Retail,Prepaid,282.7,167,22.08,1099,6069.46,2093.71,3975.75,379.34,High,40,2025-10-01
CUST0564,Rajesh Sharma,Female,40,Delhi,Business,Prepaid,416.1,73,13.46,1299,15220.61,13283.6,1937.0100000000002,1268.38,High,60,2025-10-01
CUST0565,Rahul Pillai,Female,37,Hyderabad,Retail,Postpaid,132.0,109,15.32,899,13652.44,9434.91,4217.530000000001,682.62,High,30,2025-10-01
CUST0566,Priya Reddy,Male,44,Kolkata,Business,Postpaid,476.7,63,28.67,1599,9679.83,4218.9,5460.93,967.98,High,55,2025-10-01
CUST0567,Karthik Reddy,Female,58,Mumbai,Business,Prepaid,362.4,130,27.58,299,7350.74,5010.98,2339.76,386.88,High,20,2025-10-01
CUST0568,Rajesh Joshi,Male,43,Lucknow,Retail,Prepaid,552.8,30,13.96,1599,5125.51,4199.47,926.04,320.34,High,45,2025-10-01
CUST0569,Neha Pillai,Female,42,Kolkata,Business,Postpaid,232.7,221,6.35,1099,4716.86,2018.17,2698.6899999999996,362.84,Medium,10,2025-10-01
CUST0570,Sneha Patel,Female,50,Hyderabad,Business,Prepaid,663.6,146,7.17,299,5026.82,3032.39,1994.4299999999998,314.18,High,15,2025-10-01
CUST0571,Rahul Reddy,Male,30,Kochi,Business,Postpaid,563.9,120,1.98,1099,6841.65,3177.02,3664.6299999999997,380.09,High,35,2025-10-01
CUST0572,Sneha Mehta,Male,42,Bangalore,Premium,Prepaid,586.0,280,27.95,299,4909.29,2160.1,2749.19,258.38,High,45,2025-10-01
CUST0573,Arjun Iyer,Male,49,Hyderabad,Business,Prepaid,486.5,118,6.58,299,14837.2,13088.85,1748.3500000000004,824.29,High,15,2025-10-01
CUST0574,Meena Pillai,Male,44,Kolkata,Premium,Prepaid,415.4,197,23.12,699,5057.15,2326.97,2730.18,505.71,High,45,2025-10-01
CUST0575,Priya Iyer,Female,24,Chennai,Business,Prepaid,308.3,123,9.34,899,7674.83,5884.97,1789.8599999999997,426.38,Medium,0,2025-10-01
CUST0576,Deepak Joshi,Male,52,Lucknow,Premium,Postpaid,620.0,282,23.77,1599,7554.73,2110.28,5444.449999999999,581.13,High,65,2025-10-01
CUST0577,Neha Kumar,Female,39,Delhi,Premium,Postpaid,309.3,128,14.38,299,4461.66,47.49,4414.17,446.17,Medium,40,2025-10-01
CUST0578,Anjali Joshi,Female,33,Kochi,Business,Postpaid,515.7,241,11.32,499,10062.05,6253.86,3808.1899999999996,559.0,High,45,2025-10-01
CUST0579,Karthik Reddy,Female,40,Hyderabad,Premium,Postpaid,430.2,133,29.05,699,4068.7,-767.86,4836.5599999999995,226.04,High,55,2025-10-01
CUST0580,Karthik Reddy,Female,55,Jaipur,Premium,Postpaid,219.3,201,26.55,1099,3343.06,-1675.65,5018.71,185.73,High,50,2025-10-01
CUST0581,Priya Kumar,Male,30,Chennai,Premium,Prepaid,261.5,261,2.04,399,9865.66,5348.93,4516.73,704.69,Low,20,2025-10-01
CUST0582,Rajesh Kumar,Male,53,Hyderabad,Business,Postpaid,591.9,243,1.99,499,16231.97,12386.12,3845.8499999999985,954.82,High,25,2025-10-01
CUST0583,Anjali Verma,Male,36,Chennai,Retail,Prepaid,208.0,189,18.73,1299,19488.14,16536.64,2951.5,1218.01,High,45,2025-10-01
CUST0584,Sneha Rao,Male,49,Pune,Business,Postpaid,306.2,114,20.91,299,10183.4,6641.6,3541.7999999999993,727.39,High,30,2025-10-01
CUST0585,Meena Joshi,Male,23,Pune,Retail,Postpaid,146.0,170,8.72,699,17944.55,12546.2,5398.3499999999985,1281.75,Medium,25,2025-10-01
CUST0586,Karthik Pillai,Male,56,Mumbai,Business,Prepaid,533.4,245,25.12,399,14541.59,8978.23,5563.360000000001,1454.16,High,60,2025-10-01
CUST0587,Anjali Sharma,Female,59,Bangalore,Retail,Prepaid,696.2,297,4.92,699,19271.03,18515.78,755.25,1482.39,High,30,2025-10-01
CUST0588,Arjun Sharma,Female,39,Mumbai,Business,Prepaid,611.5,202,29.67,299,19537.99,13586.92,5951.0700000000015,1028.32,High,60,2025-10-01
CUST0589,Meena Joshi,Female,46,Kochi,Retail,Prepaid,178.2,70,25.58,1599,13202.31,7642.64,5559.669999999999,733.46,High,40,2025-10-01
CUST0590,Meena Joshi,Male,21,Bangalore,Premium,Prepaid,187.2,253,25.62,1599,13096.05,11023.38,2072.67,818.5,High,40,2025-10-01
CUST0591,Neha Mehta,Female,44,Delhi,Retail,Prepaid,393.3,117,20.32,699,17856.21,14279.72,3576.49,1050.37,High,45,2025-10-01
CUST0592,Karthik Sharma,Female,37,Chennai,Business,Postpaid,262.5,216,24.23,699,17221.84,14281.57,2940.2700000000004,1324.76,High,35,2025-10-01
CUST0593,Meena Iyer,Female,31,Pune,Business,Postpaid,601.5,20,8.4,499,11195.96,5510.03,5685.929999999999,589.26,High,25,2025-10-01
CUST0594,Arjun Sharma,Female,59,Kochi,Business,Prepaid,329.8,293,12.12,899,15654.87,11951.84,3703.0300000000007,920.87,Medium,30,2025-10-01
CUST0595,Neha Joshi,Male,44,Chennai,Retail,Prepaid,68.1,180,22.67,1599,17051.29,15723.9,1327.3900000000012,1136.75,High,45,2025-10-01
CUST0596,Rahul Kumar,Female,25,Lucknow,Retail,Postpaid,334.9,223,15.05,699,11263.77,6523.53,4740.240000000001,625.76,High,30,2025-10-01
CUST0597,Priya Pillai,Male,25,Hyderabad,Retail,Postpaid,78.8,260,10.58,1299,3956.39,2743.13,1213.2599999999998,208.23,Medium,30,2025-10-01
CUST0598,Karthik Sharma,Female,44,Mumbai,Premium,Prepaid,141.6,163,15.84,499,18422.85,14480.0,3942.8499999999985,1228.19,High,55,2025-10-01
CUST0599,Karthik Joshi,Male,48,Hyderabad,Business,Postpaid,483.2,176,16.72,399,8964.93,7803.79,1161.1400000000003,471.84,High,35,2025-10-01
CUST0600,Sneha Joshi,Male,22,Mumbai,Business,Postpaid,292.7,236,15.11,499,14856.68,9052.55,5804.130000000001,928.54,High,30,2025-10-01
CUST0601,Rajesh Sharma,Female,31,Kolkata,Premium,Postpaid,199.9,255,13.9,299,17357.24,15151.94,2205.300000000001,913.54,Medium,30,2025-10-01
CUST0602,Sneha Sharma,Male,27,Lucknow,Business,Prepaid,113.1,18,2.06,1599,12772.17,9031.08,3741.09,709.57,Low,10,2025-10-01
CUST0603,Rajesh Sharma,Female,40,Hyderabad,Business,Prepaid,121.9,132,27.4,1299,16098.34,12935.43,3162.91,1006.15,High,55,2025-10-01
CUST0604,Priya Rao,Male,58,Kochi,Premium,Postpaid,276.8,25,25.31,299,15099.62,13524.21,1575.4100000000017,754.98,High,30,2025-10-01
CUST0605,Deepak Iyer,Male,42,Delhi,Business,Prepaid,202.8,110,8.74,399,18199.01,16311.74,1887.2699999999986,1213.27,Medium,15,2025-10-01
CUST0606,Sneha Kumar,Female,38,Delhi,Premium,Prepaid,553.3,112,8.21,699,14958.46,10396.33,4562.129999999999,934.9,High,35,2025-10-01
CUST0607,Sneha Rao,Male,50,Jaipur,Business,Postpaid,344.4,59,2.26,899,3186.0,2138.54,1047.46,289.64,Low,0,2025-10-01
CUST0608,Rahul Sharma,Male,40,Kochi,Retail,Prepaid,656.8,181,24.75,1099,9829.72,6478.78,3350.9399999999996,655.31,High,55,2025-10-01
CUST0609,Neha Pillai,Male,52,Hyderabad,Business,Prepaid,298.8,278,6.55,1299,9549.06,6604.26,2944.7999999999993,682.08,Medium,10,2025-10-01
CUST0610,Deepak Sharma,Female,50,Jaipur,Premium,Prepaid,524.6,172,13.6,399,10314.48,9013.04,1301.4399999999987,793.42,High,45,2025-10-01
CUST0611,Meena Sharma,Female,46,Lucknow,Business,Postpaid,459.6,172,1.89,1599,9353.08,8418.07,935.0100000000002,779.42,High,25,2025-10-01
CUST0612,Arjun Mehta,Female,20,Bangalore,Business,Prepaid,454.2,183,28.75,1099,11859.01,8365.4,3493.6100000000006,790.6,High,55,2025-10-01
CUST0613,Rahul Kumar,Female,41,Chennai,Retail,Postpaid,92.1,198,16.08,699,11675.29,9489.23,2186.0600000000013,972.94,High,20,2025-10-01
CUST0614,Sneha Reddy,Female,44,Chennai,Business,Prepaid,294.2,167,27.67,499,17635.72,15130.31,2505.4100000000017,1037.4,High,35,2025-10-01
CUST0615,Arjun Mehta,Male,54,Kochi,Business,Prepaid,662.2,187,6.02,299,14211.7,9617.2,4594.5,947.45,High,25,2025-10-01
CUST0616,Karthik Sharma,Male,32,Kochi,Business,Postpaid,199.3,72,1.88,1099,9225.49,4764.25,4461.24,709.65,Low,20,2025-10-01
CUST0617,Anjali Mehta,Male,52,Bangalore,Business,Prepaid,580.4,107,17.28,399,8280.73,5745.62,2535.1099999999997,552.05,High,35,2025-10-01
CUST0618,Anjali Iyer,Female,46,Kolkata,Retail,Prepaid,366.3,37,24.55,1299,19931.03,14266.22,5664.8099999999995,1811.91,High,55,2025-10-01
CUST0619,Deepak Sharma,Male,48,Lucknow,Business,Postpaid,321.4,218,20.12,1299,3673.02,2188.89,1484.13,193.32,High,30,2025-10-01
CUST0620,Rajesh Patel,Male,44,Lucknow,Premium,Prepaid,404.2,93,1.77,299,18134.74,13192.89,4941.850000000002,1295.34,High,50,2025-10-01
CUST0621,Rahul Mehta,Female,51,Hyderabad,Premium,Prepaid,335.8,159,3.9,1599,18771.36,17458.74,1312.619999999999,1564.28,Low,35,2025-10-01
CUST0622,Arjun Verma,Female,40,Pune,Retail,Postpaid,587.6,45,27.08,1099,3412.17,-1018.2,4430.37,200.72,High,55,2025-10-01
CUST0623,Karthik Verma,Female,35,Kolkata,Premium,Prepaid,666.1,222,6.17,1599,7739.92,3893.58,3846.34,644.99,High,45,2025-10-01
CUST0624,Rahul Sharma,Female,53,Kolkata,Business,Postpaid,488.0,18,10.07,499,15176.99,12763.63,2413.3600000000006,843.17,High,35,2025-10-01
CUST0625,Anjali Mehta,Male,39,Bangalore,Retail,Postpaid,403.1,229,6.62,899,7218.23,1920.96,5297.2699999999995,401.01,High,25,2025-10-01
CUST0626,Karthik Iyer,Male,38,Lucknow,Business,Postpaid,111.5,247,26.35,499,18592.16,14217.42,4374.74,978.53,High,30,2025-10-01
CUST0627,Deepak Patel,Female,27,Kochi,Business,Postpaid,655.9,78,7.4,1299,13489.31,9109.7,4379.609999999999,793.49,High,35,2025-10-01
CUST0628,Arjun Patel,Female,59,Mumbai,Premium,Postpaid,636.1,121,23.82,399,5769.03,4643.68,1125.3499999999995,384.6,High,45,2025-10-01
CUST0629,Rajesh Mehta,Male,36,Delhi,Premium,Postpaid,598.8,177,19.6,399,4239.14,2365.35,1873.7900000000004,223.11,High,45,2025-10-01
CUST0630,Neha Joshi,Male,36,Mumbai,Retail,Prepaid,634.2,126,17.27,699,12673.1,10654.38,2018.7200000000012,1152.1,High,50,2025-10-01
CUST0631,Deepak Iyer,Male,56,Hyderabad,Premium,Postpaid,495.3,47,14.41,699,3594.27,-851.73,4446.0,189.17,High,55,2025-10-01
CUST0632,Priya Reddy,Male,54,Hyderabad,Retail,Postpaid,628.2,226,9.65,499,4844.26,3030.64,1813.6200000000003,242.21,High,15,2025-10-01
CUST0633,Priya Verma,Male,48,Delhi,Retail,Prepaid,149.0,287,11.82,499,3163.77,1547.54,1616.23,197.74,Medium,20,2025-10-01
CUST0634,Karthik Reddy,Male,39,Delhi,Business,Prepaid,649.8,259,14.85,299,13066.89,7778.17,5288.719999999999,871.13,High,45,2025-10-01
CUST0635,Sneha Rao,Female,54,Chennai,Business,Postpaid,504.8,105,18.02,1599,15817.87,9869.43,5948.4400000000005,878.77,High,55,2025-10-01
CUST0636,Rajesh Mehta,Male,41,Bangalore,Business,Prepaid,122.9,267,19.78,499,16531.39,11334.06,5197.33,1271.65,High,45,2025-10-01
CUST0637,Sneha Iyer,Female,52,Chennai,Premium,Prepaid,366.7,173,12.82,1299,11722.06,6591.36,5130.7,1172.21,Medium,65,2025-10-01
CUST0638,Neha Pillai,Male,48,Chennai,Premium,Prepaid,642.6,219,23.24,299,17740.69,16206.3,1534.3899999999994,933.72,High,45,2025-10-01
CUST0639,Arjun Kumar,Male,45,Lucknow,Business,Postpaid,581.5,185,1.88,899,11718.24,10744.18,974.0599999999995,837.02,High,15,2025-10-01
CUST0640,Priya Reddy,Male,28,Chennai,Premium,Prepaid,225.2,294,1.65,1299,7285.09,6578.06,707.0299999999997,455.32,Low,20,2025-10-01
CUST0641,Anjali Patel,Male,56,Chennai,Business,Prepaid,344.4,225,3.24,1099,4791.91,3312.52,1479.3899999999999,435.63,Low,10,2025-10-01
CUST0642,Neha Iyer,Male,37,Kochi,Business,Prepaid,151.1,16,2.17,299,5253.69,3355.64,1898.0499999999997,309.04,Low,0,2025-10-01
CUST0643,Deepak Iyer,Female,54,Delhi,Premium,Postpaid,470.8,285,3.8,1099,16728.67,14687.81,2040.8599999999988,836.43,High,35,2025-10-01
CUST0644,Rajesh Iyer,Male,43,Chennai,Business,Postpaid,682.2,207,25.66,1299,12576.55,10363.06,2213.49,898.32,High,45,2025-10-01
CUST0645,Karthik Sharma,Female,24,Mumbai,Business,Prepaid,426.3,18,22.35,699,16816.53,13369.16,3447.369999999999,1051.03,High,60,2025-10-01
CUST0646,Sneha Reddy,Female,23,Pune,Business,Prepaid,654.0,261,8.55,399,7892.32,6414.5,1477.8199999999997,526.15,High,15,2025-10-01
CUST0647,Meena Pillai,Male,20,Kolkata,Business,Prepaid,654.5,237,11.03,1299,4433.96,1589.42,2844.54,443.4,High,45,2025-10-01
CUST0648,Sneha Rao,Female,59,Delhi,Business,Prepaid,621.2,238,18.02,699,3879.08,-828.55,4707.63,228.18,High,45,2025-10-01
CUST0649,Karthik Joshi,Female,24,Lucknow,Business,Postpaid,209.1,165,14.76,899,8089.48,6071.29,2018.1899999999996,425.76,Medium,20,2025-10-01
CUST0650,Arjun Pillai,Male,55,Hyderabad,Business,Prepaid,539.2,76,12.02,699,8172.79,5574.65,2598.1400000000003,510.8,High,35,2025-10-01
CUST0651,Arjun Patel,Female,42,Hyderabad,Retail,Postpaid,559.1,265,29.71,1299,8156.45,4100.04,4056.41,741.5,High,55,2025-10-01
CUST0652,Neha Rao,Male,33,Kolkata,Premium,Postpaid,277.2,119,1.67,299,4104.64,2348.95,1755.6900000000005,293.19,Low,10,2025-10-01
CUST0653,Neha Mehta,Female,33,Pune,Business,Prepaid,289.9,179,3.39,499,12479.91,7010.61,5469.3,734.11,Low,10,2025-10-01
CUST0654,Meena Iyer,Male,58,Delhi,Retail,Prepaid,658.4,121,4.9,699,5603.84,458.87,5144.97,509.44,High,25,2025-10-01
CUST0655,Neha Mehta,Male,31,Chennai,Business,Prepaid,462.2,88,21.96,299,4734.59,1148.24,3586.3500000000004,364.2,High,45,2025-10-01
CUST0656,Arjun Joshi,Female,26,Kochi,Business,Postpaid,670.2,47,16.68,499,7391.76,2829.42,4562.34,434.81,High,45,2025-10-01
CUST0657,Deepak Patel,Male,39,Hyderabad,Premium,Prepaid,416.9,284,6.09,299,11001.87,9490.19,1511.6800000000003,733.46,High,25,2025-10-01
CUST0658,Deepak Patel,Female,26,Hyderabad,Retail,Postpaid,354.8,151,3.03,699,5642.74,604.81,5037.93,403.05,Low,10,2025-10-01
CUST0659,Meena Kumar,Female,29,Chennai,Retail,Postpaid,364.4,181,12.64,399,3372.42,1111.86,2260.5600000000004,187.36,Medium,20,2025-10-01
CUST0660,Deepak Patel,Female,56,Hyderabad,Premium,Postpaid,367.3,198,11.38,699,8948.87,6423.37,2525.500000000001,813.53,Medium,30,2025-10-01
CUST0661,Arjun Joshi,Female,32,Chennai,Business,Postpaid,429.4,268,12.33,1099,19183.13,14923.29,4259.84,1370.22,High,70,2025-10-01
CUST0662,Karthik Iyer,Male,46,Delhi,Retail,Prepaid,89.6,22,12.11,699,16335.7,13427.13,2908.5700000000015,1020.98,Medium,35,2025-10-01
CUST0663,Rahul Sharma,Female,20,Kochi,Premium,Prepaid,471.1,36,7.43,399,8466.45,6011.9,2454.550000000001,498.03,High,25,2025-10-01
CUST0664,Sneha Iyer,Female,33,Bangalore,Business,Postpaid,687.9,206,10.96,899,17326.23,15162.8,2163.4300000000003,1019.19,High,50,2025-10-01
CUST0665,Neha Rao,Male,40,Kochi,Business,Prepaid,334.5,181,12.75,499,18512.99,16709.2,1803.7900000000009,1028.5,Medium,35,2025-10-01
CUST0666,Sneha Iyer,Female,40,Bangalore,Premium,Prepaid,431.8,244,15.71,899,19230.75,17797.5,1433.25,1923.08,High,60,2025-10-01
CUST0667,Anjali Mehta,Female,55,Hyderabad,Premium,Prepaid,439.6,283,17.92,1599,13496.35,9154.2,4342.15,1226.94,High,80,2025-10-01
CUST0668,Arjun Reddy,Female,54,Kochi,Business,Postpaid,370.1,180,23.46,499,7121.62,5575.13,1546.4899999999998,547.82,High,20,2025-10-01
CUST0669,Meena Iyer,Male,41,Mumbai,Retail,Prepaid,279.6,179,9.09,1599,15828.74,12893.44,2935.2999999999993,1055.25,Medium,25,2025-10-01
CUST0670,Anjali Iyer,Female,48,Mumbai,Premium,Postpaid,412.5,112,17.76,699,16013.91,14714.07,1299.8400000000001,1455.81,High,60,2025-10-01
CUST0671,Priya Iyer,Female,60,Delhi,Business,Prepaid,625.4,82,23.68,1299,12040.97,9214.12,2826.8499999999985,602.05,High,45,2025-10-01
CUST0672,Sneha Sharma,Female,54,Bangalore,Retail,Prepaid,369.7,35,21.55,699,17579.46,16071.52,1507.9399999999987,1171.96,High,35,2025-10-01
CUST0673,Sneha Joshi,Male,35,Kolkata,Business,Prepaid,253.6,212,18.83,1599,7373.55,2710.35,4663.200000000001,433.74,High,40,2025-10-01
CUST0674,Rahul Reddy,Female,41,Kolkata,Business,Prepaid,209.8,12,16.26,499,18289.83,12858.47,5431.360000000002,1016.1,High,45,2025-10-01
CUST0675,Arjun Verma,Male,23,Kolkata,Business,Postpaid,593.1,238,1.4,899,15175.57,13411.79,1763.7799999999988,798.71,High,15,2025-10-01
CUST0676,Rahul Patel,Male,54,Hyderabad,Premium,Postpaid,584.2,162,9.06,699,17653.69,12715.31,4938.379999999999,1471.14,High,50,2025-10-01
CUST0677,Karthik Pillai,Female,44,Bangalore,Business,Postpaid,415.3,189,22.75,1299,9693.43,4504.59,5188.84,745.65,High,55,2025-10-01
CUST0678,Karthik Patel,Female,31,Jaipur,Business,Postpaid,678.6,230,17.42,899,14073.69,11083.51,2990.1800000000003,1082.59,High,50,2025-10-01
CUST0679,Neha Sharma,Male,40,Pune,Business,Postpaid,670.8,89,12.26,499,4914.29,2601.07,2313.22,258.65,High,35,2025-10-01
CUST0680,Arjun Pillai,Female,38,Mumbai,Premium,Prepaid,122.7,209,26.97,299,14997.94,10264.13,4733.810000000001,789.37,High,40,2025-10-01
CUST0681,Anjali Iyer,Male,37,Hyderabad,Business,Postpaid,493.4,65,3.46,699,8801.9,3530.39,5271.51,440.09,High,25,2025-10-01
CUST0682,Rajesh Verma,Female,42,Pune,Premium,Prepaid,337.9,16,1.61,399,15507.0,9842.01,5664.99,1550.7,Low,35,2025-10-01
CUST0683,Karthik Mehta,Female,55,Kolkata,Premium,Postpaid,595.6,45,28.15,1599,4110.04,3324.19,785.8499999999999,293.57,High,55,2025-10-01
CUST0684,Anjali Kumar,Male,42,Kochi,Premium,Postpaid,570.1,86,18.64,399,17101.06,12456.35,4644.710000000001,900.06,High,55,2025-10-01
CUST0685,Rahul Sharma,Male,46,Delhi,Premium,Prepaid,248.2,125,10.24,499,9015.04,5765.84,3249.2000000000007,693.46,Medium,40,2025-10-01
CUST0686,Deepak Patel,Female,46,Hyderabad,Retail,Postpaid,235.9,147,15.74,399,8078.78,2854.6,5224.18,425.2,High,30,2025-10-01
CUST0687,Neha Patel,Female,52,Delhi,Business,Postpaid,221.1,246,19.35,699,4367.63,-389.16,4756.79,218.38,High,30,2025-10-01
CUST0688,Deepak Rao,Female,22,Kochi,Premium,Prepaid,414.7,242,14.79,899,8233.41,4921.58,3311.83,514.59,High,55,2025-10-01
CUST0689,Rahul Patel,Female,50,Jaipur,Premium,Prepaid,525.2,280,15.05,1099,6238.06,2534.07,3703.9900000000002,311.9,High,65,2025-10-01
CUST0690,Arjun Patel,Female,27,Lucknow,Retail,Prepaid,567.4,27,20.56,1599,17390.41,13814.35,3576.0599999999995,1739.04,High,70,2025-10-01
